ID,Age
13796,0
13797,35
13798,30
13799,8
13800,6
13801,5
13802,44
13803,41
13804,16
13805,14
13806,11
13807,6
13808,67
13809,67
13810,60
13811,65
13812,71
13813,70
13814,71
13815,71
13816,70
13817,48
13818,43
13819,19
13820,12
13821,4
13822,37
13823,33
13824,14
13825,12
13826,6
13827,42
13828,38
13829,15
13830,13
13831,11
13832,48
13833,46
13834,23
13835,18
13836,18
13837,47
13838,47
13839,20
13840,16
13841,13
13842,11
13843,50
13844,47
13845,21
13846,18
13847,12
13848,37
13849,34
13850,15
13851,12
13852,11
13853,8
13854,71
13855,70
13856,56
13857,25
13858,19
13859,76
13860,32
13861,29
13862,29
13863,6
13864,4
13865,75
13866,29
13867,19
13868,0
13869,45
13870,53
13871,16
13872,74
13873,71
13874,47
13875,47
13876,13
13877,11
13878,23
13879,26
13880,0
13881,67
13882,35
13883,33
13884,11
13885,9
13886,7
13887,32
13888,28
13889,7
13890,6
13891,58
13892,59
13893,22
13894,68
13895,68
13896,69
13897,65
13898,42
13899,37
13900,16
13901,12
13902,6
13903,75
13904,65
13905,60
13906,49
13907,44
13908,19
13909,15
13910,40
13911,38
13912,16
13913,12
13914,61
13915,56
13916,32
13917,33
13918,9
13919,7
13920,4
13921,55
13922,52
13923,21
13924,18
13925,15
13926,69
13927,20
13928,39
13929,38
13930,14
13931,12
13932,10
13933,33
13934,9
13935,4
13936,35
13937,29
13938,8
13939,2
13940,42
13941,38
13942,12
13943,9
13944,42
13945,30
13946,11
13947,9
13948,7
13949,54
13950,54
13951,30
13952,15
13953,58
13954,50
13955,17
13956,15
13957,44
13958,43
13959,22
13960,17
13961,13
13962,11
13963,45
13964,41
13965,14
13966,12
13967,10
13968,41
13969,38
13970,16
13971,11
13972,8
13973,38
13974,35
13975,13
13976,8
13977,4
13978,53
13979,49
13980,24
13981,21
13982,14
13983,35
13984,30
13985,10
13986,8
13987,64
13988,61
13989,26
13990,21
13991,0
13992,60
13993,60
13994,26
13995,36
13996,34
13997,12
13998,10
13999,7
14000,58
14001,21
14002,16
14003,31
14004,23
14005,5
14006,3
14007,38
14008,33
14009,16
14010,14
14011,11
14012,41
14013,40
14014,16
14015,14
14016,11
14017,34
14018,10
14019,7
14020,5
14021,60
14022,60
14023,21
14024,44
14025,17
14026,51
14027,50
14028,20
14029,16
14030,36
14031,28
14032,8
14033,6
14034,4
14035,2
14036,0
14037,70
14038,66
14039,48
14040,46
14041,18
14042,47
14043,44
14044,19
14045,17
14046,15
14047,13
14048,38
14049,10
14050,38
14051,33
14052,13
14053,11
14054,8
14055,58
14056,58
14057,19
14058,17
14059,14
14060,32
14061,30
14062,5
14063,3
14064,80
14065,62
14066,57
14067,35
14068,28
14069,9
14070,4
14071,79
14072,25
14073,25
14074,42
14075,40
14076,14
14077,8
14078,5
14079,54
14080,74
14081,76
14082,29
14083,25
14084,4
14085,68
14086,66
14087,79
14088,60
14089,59
14090,41
14091,39
14092,18
14093,16
14094,13
14095,7
14096,27
14097,25
14098,5
14099,3
14100,1
14101,65
14102,64
14103,27
14104,37
14105,36
14106,14
14107,9
14108,3
14109,45
14110,43
14111,18
14112,16
14113,99
14114,33
14115,12
14116,10
14117,45
14118,18
14119,15
14120,78
14121,83
14122,74
14123,72
14124,42
14125,34
14126,12
14127,9
14128,2
14129,2
14130,38
14131,37
14132,16
14133,13
14134,46
14135,45
14136,17
14137,8
14138,44
14139,39
14140,16
14141,14
14142,40
14143,33
14144,14
14145,13
14146,48
14147,44
14148,18
14149,15
14150,34
14151,32
14152,5
14153,3
14154,43
14155,38
14156,14
14157,13
14158,9
14159,44
14160,43
14161,19
14162,16
14163,9
14164,7
14165,38
14166,36
14167,16
14168,14
14169,7
14170,5
14171,51
14172,51
14173,20
14174,18
14175,15
14176,40
14177,36
14178,15
14179,12
14180,50
14181,19
14182,17
14183,32
14184,24
14185,7
14186,3
14187,44
14188,40
14189,18
14190,14
14191,13
14192,66
14193,60
14194,39
14195,35
14196,30
14197,11
14198,8
14199,0
14200,33
14201,28
14202,4
14203,1
14204,53
14205,48
14206,16
14207,12
14208,35
14209,33
14210,14
14211,9
14212,38
14213,36
14214,14
14215,10
14216,7
14217,57
14218,51
14219,17
14220,15
14221,57
14222,58
14223,32
14224,31
14225,9
14226,2
14227,70
14228,41
14229,39
14230,17
14231,12
14232,8
14233,35
14234,33
14235,10
14236,7
14237,29
14238,26
14239,5
14240,1
14241,36
14242,29
14243,12
14244,10
14245,49
14246,47
14247,17
14248,15
14249,50
14250,44
14251,16
14252,11
14253,8
14254,60
14255,48
14256,18
14257,17
14258,15
14259,30
14260,22
14261,4
14262,3
14263,35
14264,34
14265,9
14266,7
14267,34
14268,28
14269,7
14270,2
14271,44
14272,41
14273,19
14274,17
14275,8
14276,3
14277,47
14278,19
14279,17
14280,48
14281,44
14282,23
14283,14
14284,13
14285,35
14286,34
14287,13
14288,11
14289,25
14290,5
14291,1
14292,40
14293,10
14294,48
14295,46
14296,10
14297,60
14298,24
14299,48
14300,17
14301,15
14302,65
14303,64
14304,39
14305,41
14306,35
14307,9
14308,7
14309,5
14310,60
14311,57
14312,67
14313,45
14314,16
14315,15
14316,64
14317,24
14318,34
14319,36
14320,10
14321,4
14322,34
14323,25
14324,5
14325,3
14326,31
14327,29
14328,5
14329,3
14330,54
14331,51
14332,24
14333,21
14334,34
14335,33
14336,10
14337,8
14338,77
14339,32
14340,31
14341,10
14342,6
14343,3
14344,60
14345,60
14346,24
14347,48
14348,46
14349,19
14350,16
14351,14
14352,56
14353,55
14354,23
14355,34
14356,29
14357,8
14358,6
14359,2
14360,31
14361,28
14362,8
14363,6
14364,2
14365,35
14366,13
14367,11
14368,38
14369,39
14370,15
14371,13
14372,11
14373,4
14374,2
14375,32
14376,32
14377,7
14378,4
14379,31
14380,26
14381,5
14382,65
14383,61
14384,32
14385,67
14386,22
14387,30
14388,0
14389,35
14390,28
14391,10
14392,8
14393,31
14394,31
14395,7
14396,6
14397,37
14398,37
14399,15
14400,13
14401,10
14402,38
14403,35
14404,14
14405,12
14406,8
14407,69
14408,70
14409,25
14410,42
14411,9
14412,33
14413,33
14414,10
14415,7
14416,36
14417,37
14418,16
14419,14
14420,9
14421,8
14422,35
14423,29
14424,7
14425,4
14426,32
14427,30
14428,8
14429,5
14430,48
14431,27
14432,7
14433,26
14434,2
14435,45
14436,44
14437,20
14438,19
14439,13
14440,37
14441,36
14442,15
14443,13
14444,8
14445,67
14446,65
14447,83
14448,28
14449,25
14450,5
14451,2
14452,44
14453,42
14454,16
14455,14
14456,12
14457,10
14458,8
14459,40
14460,39
14461,17
14462,15
14463,14
14464,8
14465,57
14466,50
14467,19
14468,70
14469,65
14470,26
14471,41
14472,38
14473,19
14474,17
14475,13
14476,7
14477,68
14478,37
14479,20
14480,6
14481,28
14482,27
14483,8
14484,3
14485,34
14486,32
14487,10
14488,7
14489,65
14490,36
14491,32
14492,13
14493,10
14494,7
14495,65
14496,65
14497,59
14498,59
14499,15
14500,32
14501,31
14502,7
14503,5
14504,2
14505,25
14506,24
14507,2
14508,68
14509,8
14510,75
14511,73
14512,71
14513,32
14514,27
14515,5
14516,0
14517,26
14518,40
14519,42
14520,15
14521,13
14522,8
14523,3
14524,67
14525,69
14526,76
14527,75
14528,38
14529,32
14530,11
14531,6
14532,5
14533,49
14534,44
14535,21
14536,25
14537,2
14538,16
14539,70
14540,61
14541,35
14542,33
14543,9
14544,5
14545,58
14546,26
14547,76
14548,31
14549,28
14550,3
14551,1
14552,61
14553,57
14554,22
14555,20
14556,28
14557,4
14558,2
14559,43
14560,31
14561,1
14562,91
14563,47
14564,45
14565,17
14566,14
14567,51
14568,48
14569,21
14570,22
14571,0
14572,19
14573,37
14574,36
14575,15
14576,12
14577,8
14578,45
14579,23
14580,18
14581,39
14582,35
14583,9
14584,5
14585,56
14586,49
14587,25
14588,22
14589,12
14590,53
14591,16
14592,15
14593,36
14594,34
14595,10
14596,6
14597,66
14598,62
14599,27
14600,24
14601,20
14602,0
14603,36
14604,38
14605,16
14606,14
14607,8
14608,32
14609,28
14610,8
14611,6
14612,37
14613,34
14614,14
14615,9
14616,47
14617,44
14618,21
14619,20
14620,16
14621,16
14622,32
14623,29
14624,8
14625,6
14626,40
14627,39
14628,15
14629,8
14630,4
14631,56
14632,22
14633,15
14634,12
14635,38
14636,37
14637,15
14638,11
14639,7
14640,4
14641,34
14642,34
14643,11
14644,9
14645,2
14646,75
14647,73
14648,30
14649,24
14650,1
14651,66
14652,70
14653,24
14654,19
14655,12
14656,0
14657,36
14658,34
14659,13
14660,10
14661,47
14662,50
14663,20
14664,15
14665,65
14666,61
14667,15
14668,45
14669,42
14670,17
14671,13
14672,46
14673,43
14674,21
14675,18
14676,15
14677,13
14678,11
14679,8
14680,30
14681,24
14682,6
14683,4
14684,71
14685,37
14686,5
14687,48
14688,14
14689,32
14690,28
14691,6
14692,5
14693,2
14694,43
14695,42
14696,21
14697,18
14698,16
14699,14
14700,45
14701,46
14702,18
14703,11
14704,1
14705,31
14706,29
14707,7
14708,5
14709,28
14710,8
14711,4
14712,2
14713,30
14714,26
14715,6
14716,4
14717,2
14718,51
14719,53
14720,18
14721,15
14722,35
14723,14
14724,9
14725,39
14726,39
14727,15
14728,13
14729,10
14730,44
14731,27
14732,27
14733,5
14734,2
14735,27
14736,25
14737,6
14738,3
14739,48
14740,47
14741,13
14742,7
14743,46
14744,45
14745,19
14746,16
14747,13
14748,11
14749,31
14750,36
14751,9
14752,7
14753,77
14754,78
14755,67
14756,25
14757,21
14758,0
14759,50
14760,48
14761,21
14762,17
14763,6
14764,4
14765,40
14766,8
14767,48
14768,80
14769,65
14770,64
14771,33
14772,22
14773,37
14774,34
14775,11
14776,10
14777,7
14778,76
14779,78
14780,71
14781,63
14782,41
14783,37
14784,11
14785,10
14786,77
14787,49
14788,46
14789,15
14790,51
14791,47
14792,22
14793,20
14794,18
14795,15
14796,63
14797,58
14798,47
14799,45
14800,18
14801,12
14802,68
14803,55
14804,24
14805,19
14806,10
14807,66
14808,64
14809,28
14810,25
14811,3
14812,63
14813,63
14814,38
14815,35
14816,12
14817,11
14818,7
14819,32
14820,26
14821,6
14822,2
14823,61
14824,64
14825,80
14826,49
14827,67
14828,66
14829,63
14830,63
14831,19
14832,40
14833,16
14834,11
14835,35
14836,11
14837,9
14838,31
14839,22
14840,3
14841,71
14842,73
14843,41
14844,35
14845,15
14846,13
14847,8
14848,39
14849,38
14850,16
14851,13
14852,12
14853,5
14854,33
14855,32
14856,8
14857,5
14858,64
14859,55
14860,50
14861,22
14862,17
14863,12
14864,47
14865,46
14866,20
14867,18
14868,16
14869,8
14870,34
14871,32
14872,10
14873,7
14874,76
14875,74
14876,30
14877,27
14878,5
14879,3
14880,30
14881,5
14882,63
14883,62
14884,39
14885,34
14886,15
14887,13
14888,10
14889,4
14890,60
14891,61
14892,35
14893,36
14894,6
14895,1
14896,80
14897,81
14898,36
14899,34
14900,12
14901,10
14902,7
14903,44
14904,40
14905,14
14906,12
14907,10
14908,8
14909,65
14910,70
14911,39
14912,37
14913,11
14914,7
14915,1
14916,58
14917,35
14918,15
14919,5
14920,2
14921,49
14922,24
14923,21
14924,34
14925,27
14926,8
14927,6
14928,65
14929,53
14930,30
14931,29
14932,5
14933,0
14934,30
14935,26
14936,5
14937,3
14938,0
14939,73
14940,67
14941,36
14942,35
14943,12
14944,10
14945,8
14946,5
14947,49
14948,48
14949,15
14950,14
14951,73
14952,72
14953,28
14954,22
14955,3
14956,0
14957,28
14958,26
14959,7
14960,6
14961,4
14962,4
14963,40
14964,39
14965,16
14966,14
14967,12
14968,36
14969,28
14970,4
14971,75
14972,77
14973,50
14974,60
14975,54
14976,32
14977,27
14978,14
14979,40
14980,36
14981,13
14982,11
14983,7
14984,1
14985,58
14986,34
14987,31
14988,9
14989,6
14990,4
14991,43
14992,41
14993,8
14994,7
14995,6
14996,3
14997,2
14998,39
14999,40
15000,15
15001,12
15002,35
15003,31
15004,7
15005,5
15006,2
15007,31
15008,30
15009,8
15010,2
15011,69
15012,42
15013,40
15014,11
15015,7
15016,30
15017,31
15018,6
15019,3
15020,50
15021,41
15022,17
15023,10
15024,9
15025,5
15026,28
15027,25
15028,4
15029,53
15030,57
15031,87
15032,48
15033,37
15034,11
15035,48
15036,47
15037,19
15038,7
15039,74
15040,38
15041,39
15042,12
15043,8
15044,5
15045,39
15046,13
15047,10
15048,5
15049,3
15050,47
15051,22
15052,21
15053,16
15054,0
15055,31
15056,27
15057,7
15058,4
15059,65
15060,61
15061,58
15062,54
15063,53
15064,48
15065,23
15066,17
15067,8
15068,38
15069,38
15070,13
15071,4
15072,43
15073,43
15074,18
15075,15
15076,11
15077,12
15078,58
15079,72
15080,65
15081,60
15082,36
15083,33
15084,6
15085,34
15086,31
15087,10
15088,70
15089,3
15090,31
15091,5
15092,53
15093,28
15094,26
15095,23
15096,3
15097,21
15098,38
15099,38
15100,16
15101,15
15102,86
15103,74
15104,38
15105,34
15106,13
15107,10
15108,2
15109,68
15110,62
15111,34
15112,31
15113,8
15114,4
15115,73
15116,54
15117,35
15118,32
15119,12
15120,10
15121,40
15122,33
15123,9
15124,5
15125,38
15126,41
15127,15
15128,14
15129,10
15130,52
15131,9
15132,3
15133,55
15134,59
15135,24
15136,16
15137,61
15138,64
15139,25
15140,22
15141,2
15142,30
15143,31
15144,8
15145,3
15146,44
15147,56
15148,17
15149,15
15150,51
15151,49
15152,21
15153,21
15154,0
15155,17
15156,15
15157,12
15158,11
15159,62
15160,28
15161,22
15162,2
15163,68
15164,64
15165,44
15166,39
15167,12
15168,10
15169,7
15170,35
15171,35
15172,9
15173,4
15174,30
15175,28
15176,1
15177,65
15178,58
15179,32
15180,34
15181,12
15182,7
15183,3
15184,39
15185,16
15186,14
15187,11
15188,40
15189,39
15190,13
15191,12
15192,44
15193,43
15194,19
15195,17
15196,15
15197,12
15198,64
15199,66
15200,27
15201,23
15202,29
15203,27
15204,63
15205,68
15206,63
15207,20
15208,18
15209,50
15210,54
15211,20
15212,18
15213,67
15214,39
15215,15
15216,4
15217,58
15218,54
15219,27
15220,21
15221,18
15222,15
15223,11
15224,38
15225,34
15226,15
15227,13
15228,9
15229,6
15230,38
15231,34
15232,12
15233,11
15234,9
15235,7
15236,39
15237,55
15238,48
15239,20
15240,17
15241,40
15242,42
15243,16
15244,11
15245,9
15246,7
15247,63
15248,58
15249,29
15250,8
15251,33
15252,29
15253,7
15254,3
15255,74
15256,16
15257,58
15258,21
15259,19
15260,16
15261,41
15262,38
15263,15
15264,14
15265,13
15266,9
15267,3
15268,62
15269,60
15270,23
15271,12
15272,38
15273,36
15274,12
15275,10
15276,8
15277,5
15278,3
15279,75
15280,31
15281,50
15282,48
15283,21
15284,16
15285,13
15286,10
15287,48
15288,47
15289,22
15290,19
15291,16
15292,14
15293,7
15294,2
15295,42
15296,37
15297,15
15298,14
15299,11
15300,2
15301,1
15302,42
15303,42
15304,17
15305,15
15306,11
15307,4
15308,2
15309,0
15310,45
15311,24
15312,17
15313,14
15314,43
15315,43
15316,18
15317,15
15318,14
15319,11
15320,8
15321,4
15322,2
15323,31
15324,32
15325,9
15326,7
15327,5
15328,3
15329,63
15330,86
15331,71
15332,33
15333,23
15334,18
15335,29
15336,7
15337,4
15338,1
15339,40
15340,37
15341,14
15342,12
15343,6
15344,4
15345,1
15346,37
15347,38
15348,17
15349,15
15350,13
15351,12
15352,10
15353,8
15354,5
15355,2
15356,43
15357,37
15358,14
15359,13
15360,10
15361,5
15362,3
15363,0
15364,44
15365,47
15366,20
15367,17
15368,14
15369,33
15370,35
15371,11
15372,8
15373,6
15374,3
15375,0
15376,56
15377,54
15378,16
15379,13
15380,8
15381,6
15382,57
15383,47
15384,21
15385,17
15386,9
15387,5
15388,3
15389,49
15390,44
15391,26
15392,20
15393,16
15394,12
15395,28
15396,1
15397,86
15398,59
15399,60
15400,60
15401,31
15402,20
15403,50
15404,50
15405,23
15406,18
15407,71
15408,65
15409,39
15410,41
15411,16
15412,14
15413,12
15414,10
15415,1
15416,0
15417,26
15418,33
15419,31
15420,8
15421,44
15422,42
15423,18
15424,15
15425,10
15426,6
15427,4
15428,1
15429,41
15430,41
15431,18
15432,15
15433,14
15434,11
15435,8
15436,4
15437,0
15438,66
15439,28
15440,25
15441,21
15442,23
15443,2
15444,0
15445,42
15446,42
15447,16
15448,14
15449,11
15450,9
15451,6
15452,3
15453,44
15454,41
15455,16
15456,14
15457,9
15458,2
15459,0
15460,38
15461,33
15462,12
15463,9
15464,6
15465,4
15466,1
15467,43
15468,38
15469,11
15470,7
15471,2
15472,29
15473,27
15474,6
15475,4
15476,75
15477,44
15478,40
15479,17
15480,14
15481,10
15482,45
15483,44
15484,19
15485,17
15486,14
15487,10
15488,4
15489,34
15490,29
15491,10
15492,7
15493,6
15494,37
15495,37
15496,16
15497,13
15498,11
15499,9
15500,4
15501,1
15502,35
15503,34
15504,14
15505,12
15506,9
15507,6
15508,1
15509,30
15510,29
15511,7
15512,5
15513,3
15514,27
15515,25
15516,5
15517,3
15518,1
15519,45
15520,41
15521,19
15522,17
15523,13
15524,11
15525,7
15526,54
15527,52
15528,19
15529,34
15530,33
15531,6
15532,4
15533,2
15534,45
15535,43
15536,19
15537,15
15538,32
15539,27
15540,7
15541,2
15542,37
15543,36
15544,13
15545,12
15546,10
15547,7
15548,6
15549,33
15550,30
15551,9
15552,7
15553,34
15554,29
15555,6
15556,2
15557,29
15558,28
15559,7
15560,6
15561,4
15562,40
15563,38
15564,11
15565,7
15566,0
15567,75
15568,31
15569,26
15570,4
15571,36
15572,30
15573,13
15574,11
15575,7
15576,3
15577,61
15578,60
15579,20
15580,75
15581,33
15582,66
15583,33
15584,11
15585,32
15586,28
15587,8
15588,6
15589,2
15590,74
15591,48
15592,19
15593,89
15594,59
15595,52
15596,18
15597,14
15598,36
15599,30
15600,4
15601,0
15602,44
15603,41
15604,22
15605,19
15606,16
15607,14
15608,24
15609,23
15610,5
15611,3
15612,1
15613,36
15614,33
15615,14
15616,12
15617,10
15618,7
15619,84
15620,72
15621,72
15622,38
15623,37
15624,12
15625,10
15626,8
15627,73
15628,75
15629,56
15630,62
15631,35
15632,33
15633,10
15634,6
15635,3
15636,81
15637,78
15638,49
15639,64
15640,22
15641,17
15642,13
15643,31
15644,24
15645,4
15646,2
15647,70
15648,38
15649,38
15650,13
15651,10
15652,7
15653,58
15654,53
15655,19
15656,13
15657,1
15658,70
15659,42
15660,50
15661,18
15662,15
15663,11
15664,6
15665,38
15666,82
15667,13
15668,10
15669,5
15670,55
15671,59
15672,21
15673,17
15674,15
15675,82
15676,72
15677,35
15678,32
15679,34
15680,74
15681,70
15682,32
15683,11
15684,9
15685,4
15686,35
15687,30
15688,7
15689,3
15690,23
15691,24
15692,52
15693,53
15694,20
15695,18
15696,15
15697,12
15698,50
15699,51
15700,20
15701,17
15702,14
15703,58
15704,52
15705,56
15706,56
15707,24
15708,20
15709,17
15710,13
15711,11
15712,41
15713,40
15714,15
15715,13
15716,0
15717,73
15718,72
15719,29
15720,27
15721,4
15722,3
15723,1
15724,40
15725,43
15726,16
15727,12
15728,1
15729,37
15730,35
15731,14
15732,11
15733,8
15734,39
15735,75
15736,33
15737,29
15738,8
15739,4
15740,29
15741,28
15742,6
15743,4
15744,1
15745,32
15746,28
15747,7
15748,4
15749,2
15750,35
15751,34
15752,10
15753,8
15754,4
15755,1
15756,26
15757,24
15758,5
15759,2
15760,57
15761,53
15762,29
15763,27
15764,22
15765,20
15766,55
15767,49
15768,17
15769,15
15770,11
15771,9
15772,83
15773,32
15774,31
15775,9
15776,7
15777,5
15778,3
15779,74
15780,70
15781,61
15782,30
15783,29
15784,25
15785,22
15786,62
15787,59
15788,27
15789,84
15790,14
15791,26
15792,25
15793,4
15794,1
15795,79
15796,57
15797,20
15798,35
15799,36
15800,13
15801,11
15802,8
15803,7
15804,5
15805,40
15806,36
15807,14
15808,10
15809,7
15810,3
15811,35
15812,31
15813,9
15814,7
15815,78
15816,79
15817,29
15818,16
15819,48
15820,39
15821,14
15822,12
15823,9
15824,41
15825,14
15826,11
15827,0
15828,38
15829,36
15830,9
15831,5
15832,4
15833,55
15834,50
15835,18
15836,16
15837,11
15838,9
15839,88
15840,48
15841,50
15842,21
15843,38
15844,41
15845,16
15846,13
15847,6
15848,4
15849,57
15850,51
15851,60
15852,56
15853,13
15854,8
15855,33
15856,28
15857,7
15858,5
15859,2
15860,34
15861,31
15862,6
15863,30
15864,29
15865,4
15866,35
15867,27
15868,8
15869,7
15870,2
15871,33
15872,32
15873,10
15874,7
15875,5
15876,3
15877,0
15878,44
15879,16
15880,11
15881,39
15882,32
15883,12
15884,8
15885,4
15886,2
15887,39
15888,34
15889,12
15890,10
15891,7
15892,5
15893,35
15894,32
15895,11
15896,8
15897,5
15898,3
15899,1
15900,37
15901,34
15902,11
15903,10
15904,7
15905,5
15906,40
15907,38
15908,15
15909,13
15910,12
15911,10
15912,8
15913,1
15914,27
15915,27
15916,6
15917,4
15918,2
15919,36
15920,35
15921,14
15922,12
15923,10
15924,8
15925,6
15926,3
15927,38
15928,38
15929,14
15930,13
15931,11
15932,4
15933,42
15934,40
15935,19
15936,17
15937,15
15938,13
15939,10
15940,71
15941,68
15942,38
15943,37
15944,16
15945,14
15946,12
15947,9
15948,7
15949,38
15950,36
15951,14
15952,12
15953,8
15954,62
15955,62
15956,22
15957,23
15958,22
15959,1
15960,47
15961,46
15962,22
15963,17
15964,7
15965,44
15966,57
15967,15
15968,45
15969,16
15970,15
15971,56
15972,49
15973,20
15974,13
15975,48
15976,43
15977,17
15978,15
15979,52
15980,49
15981,21
15982,19
15983,15
15984,48
15985,47
15986,16
15987,14
15988,48
15989,44
15990,15
15991,43
15992,21
15993,20
15994,18
15995,15
15996,13
15997,19
15998,43
15999,46
16000,20
16001,13
16002,10
16003,33
16004,35
16005,5
16006,4
16007,2
16008,46
16009,45
16010,18
16011,13
16012,42
16013,38
16014,13
16015,12
16016,11
16017,8
16018,4
16019,38
16020,37
16021,10
16022,7
16023,59
16024,48
16025,21
16026,14
16027,13
16028,33
16029,40
16030,40
16031,11
16032,9
16033,7
16034,51
16035,41
16036,20
16037,12
16038,11
16039,67
16040,48
16041,21
16042,18
16043,16
16044,45
16045,17
16046,16
16047,46
16048,45
16049,18
16050,40
16051,31
16052,6
16053,3
16054,63
16055,41
16056,12
16057,55
16058,52
16059,19
16060,17
16061,15
16062,50
16063,50
16064,21
16065,16
16066,13
16067,47
16068,47
16069,19
16070,13
16071,1
16072,1
16073,38
16074,32
16075,12
16076,10
16077,0
16078,38
16079,37
16080,11
16081,8
16082,30
16083,28
16084,7
16085,4
16086,2
16087,50
16088,45
16089,17
16090,15
16091,46
16092,45
16093,19
16094,17
16095,15
16096,52
16097,48
16098,16
16099,13
16100,11
16101,9
16102,46
16103,44
16104,18
16105,16
16106,11
16107,33
16108,13
16109,7
16110,33
16111,34
16112,9
16113,7
16114,45
16115,47
16116,17
16117,14
16118,45
16119,45
16120,19
16121,18
16122,14
16123,53
16124,51
16125,20
16126,18
16127,94
16128,56
16129,38
16130,38
16131,12
16132,9
16133,41
16134,19
16135,12
16136,46
16137,45
16138,15
16139,14
16140,10
16141,28
16142,29
16143,8
16144,2
16145,49
16146,38
16147,17
16148,8
16149,65
16150,64
16151,26
16152,14
16153,45
16154,38
16155,13
16156,11
16157,8
16158,63
16159,70
16160,90
16161,80
16162,34
16163,24
16164,41
16165,40
16166,16
16167,14
16168,8
16169,60
16170,72
16171,19
16172,75
16173,65
16174,27
16175,27
16176,10
16177,4
16178,80
16179,67
16180,44
16181,44
16182,18
16183,14
16184,12
16185,10
16186,1
16187,57
16188,51
16189,22
16190,22
16191,2
16192,34
16193,33
16194,10
16195,8
16196,6
16197,4
16198,32
16199,30
16200,11
16201,33
16202,32
16203,9
16204,5
16205,43
16206,41
16207,21
16208,15
16209,13
16210,19
16211,0
16212,63
16213,58
16214,23
16215,20
16216,4
16217,45
16218,41
16219,18
16220,15
16221,28
16222,29
16223,6
16224,4
16225,67
16226,32
16227,27
16228,8
16229,6
16230,3
16231,53
16232,50
16233,17
16234,14
16235,13
16236,52
16237,48
16238,16
16239,13
16240,33
16241,32
16242,12
16243,10
16244,8
16245,5
16246,70
16247,24
16248,20
16249,0
16250,58
16251,27
16252,18
16253,21
16254,17
16255,15
16256,58
16257,58
16258,18
16259,22
16260,47
16261,46
16262,22
16263,74
16264,29
16265,26
16266,7
16267,1
16268,29
16269,27
16270,7
16271,4
16272,46
16273,42
16274,23
16275,21
16276,18
16277,55
16278,52
16279,17
16280,16
16281,29
16282,26
16283,4
16284,64
16285,63
16286,53
16287,49
16288,16
16289,78
16290,7
16291,63
16292,60
16293,31
16294,27
16295,23
16296,6
16297,4
16298,38
16299,38
16300,18
16301,13
16302,9
16303,67
16304,58
16305,33
16306,29
16307,4
16308,1
16309,23
16310,20
16311,2
16312,28
16313,24
16314,3
16315,1
16316,56
16317,52
16318,26
16319,20
16320,18
16321,16
16322,83
16323,64
16324,63
16325,36
16326,40
16327,13
16328,10
16329,7
16330,77
16331,65
16332,70
16333,43
16334,42
16335,19
16336,16
16337,14
16338,12
16339,4
16340,51
16341,23
16342,47
16343,46
16344,23
16345,21
16346,18
16347,16
16348,37
16349,29
16350,5
16351,3
16352,77
16353,46
16354,35
16355,34
16356,12
16357,10
16358,3
16359,48
16360,47
16361,17
16362,39
16363,37
16364,13
16365,10
16366,7
16367,77
16368,40
16369,42
16370,19
16371,17
16372,15
16373,13
16374,11
16375,28
16376,7
16377,5
16378,4
16379,77
16380,38
16381,38
16382,14
16383,8
16384,48
16385,46
16386,14
16387,12
16388,30
16389,29
16390,7
16391,6
16392,3
16393,0
16394,71
16395,33
16396,53
16397,29
16398,30
16399,0
16400,69
16401,68
16402,38
16403,35
16404,34
16405,12
16406,9
16407,8
16408,5
16409,52
16410,50
16411,20
16412,18
16413,13
16414,34
16415,27
16416,8
16417,6
16418,4
16419,68
16420,97
16421,43
16422,43
16423,14
16424,9
16425,43
16426,38
16427,17
16428,14
16429,12
16430,7
16431,5
16432,44
16433,37
16434,16
16435,13
16436,10
16437,40
16438,34
16439,11
16440,7
16441,5
16442,38
16443,37
16444,16
16445,13
16446,8
16447,4
16448,51
16449,45
16450,19
16451,9
16452,36
16453,36
16454,9
16455,6
16456,3
16457,55
16458,54
16459,22
16460,20
16461,17
16462,34
16463,25
16464,6
16465,4
16466,1
16467,38
16468,35
16469,13
16470,12
16471,8
16472,6
16473,0
16474,75
16475,71
16476,32
16477,49
16478,47
16479,17
16480,14
16481,11
16482,0
16483,74
16484,45
16485,51
16486,19
16487,10
16488,74
16489,46
16490,50
16491,18
16492,10
16493,7
16494,37
16495,34
16496,13
16497,10
16498,8
16499,5
16500,2
16501,33
16502,34
16503,9
16504,7
16505,4
16506,43
16507,41
16508,20
16509,17
16510,14
16511,12
16512,5
16513,2
16514,49
16515,51
16516,22
16517,13
16518,9
16519,67
16520,64
16521,26
16522,23
16523,23
16524,4
16525,54
16526,47
16527,17
16528,15
16529,12
16530,40
16531,32
16532,10
16533,9
16534,6
16535,74
16536,77
16537,61
16538,50
16539,16
16540,14
16541,69
16542,65
16543,41
16544,29
16545,8
16546,37
16547,31
16548,11
16549,8
16550,6
16551,75
16552,47
16553,44
16554,19
16555,13
16556,11
16557,41
16558,40
16559,13
16560,10
16561,8
16562,6
16563,68
16564,54
16565,51
16566,26
16567,15
16568,12
16569,11
16570,7
16571,48
16572,40
16573,19
16574,16
16575,12
16576,8
16577,5
16578,3
16579,0
16580,80
16581,76
16582,77
16583,73
16584,65
16585,41
16586,35
16587,29
16588,40
16589,39
16590,17
16591,15
16592,12
16593,11
